IP Address,IP Type,Last VA Date,Last PT Date,No Of Open Ports,List Of Open Ports ,Total Vulnerability Count,Critical,High,Medium,Low ,Managed By (As Per VA Data),Owner (As Per VA Data),Unit (As Per VA Data),Unit (As Per Perspicacity),Managed By (As Per Perspicacity),Asset Reported in Perspicacity By,Asset Registered In Perspicacity On
14.141.177.150,Public IP,,Wed Jun 12 2024 01:25:12 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
115.112.63.241,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 07:59:48 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,681109,16:57.9
202.56.253.94,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 02:20:59 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
203.145.176.33,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 02:39:00 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,681109,16:57.9
203.145.176.65,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 02:47:56 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,681109,16:57.9
203.145.176.69,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 03:24:15 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,681109,16:57.9
115.112.60.218,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 07:42:46 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,681109,16:57.9
115.112.63.249,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed May 22 2024 20:51:49 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,681109,16:57.9
219.65.65.25,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed May 15 2024 10:07:07 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,681109,16:57.9
14.142.122.201,Public IP,,Sat Jul 13 2024 19:01:48 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Components Engineering Group1-Parent,Internal IT Team,"5,14,34,88,90,674",39:55.7
14.141.110.68,Public IP,,Sat Jul 13 2024 19:19:44 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"IS-LSHCPSER-Parent-1.0,Others",Internal IT Team,"5,14,34,85,81,062",32:30.3
14.142.122.202,Public IP,,Sat Jul 13 2024 19:49:51 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"NGM-APAC1-Parent,Others",Internal IT Team,"1,42,47,25,14,348",24:16.7
14.141.110.82,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Jul 13 2024 06:00:04 GMT+0530 (India Standard Time),1,443,1,0,0,1,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,IS-Retail UK-Parent,Internal IT Team,"1,12,17,95,14,348",51:14.0
14.141.110.87,Public IP,,Sat Jul 13 2024 20:40:50 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"1,39,02,75,14,348",27:51.4
202.125.106.44,Public IP,,Mon Jun 03 2024 13:46:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"16,90,04,58,50,086",38:45.0
172.21.80.227,Private IP,,Wed Jun 12 2024 02:10:27 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
172.21.80.228,Private IP,,Wed Jun 12 2024 03:52:18 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
172.20.96.219,Private IP,,Wed Jun 12 2024 04:14:44 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"CL-CMI,CMI NA Parent",Internal IT Team,"1,71,15,07,54,626",29:25.9
40.115.51.129,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Jul 13 2024 19:14:30 GMT+0530 (India Standard Time),2,"4,43,500",3,0,2,0,1,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"IS-Mfg-Europe-Parent,Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,07,42,77,15,49,79,62,00,00,00,00,000",24:37.3
91.120.250.62,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 06:25:51 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,702686,16:51.4
91.120.250.61,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 09:15:47 GMT+0530 (India Standard Time),1,22,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,"5,38,73,77,02,686",18:37.3
91.120.250.4,Public IP,,Wed Jun 12 2024 04:04:08 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"5,38,73,77,02,686",18:37.3
91.120.251.61,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 08:10:03 GMT+0530 (India Standard Time),1,22,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,"5,38,73,77,02,686",18:37.3
91.120.251.62,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 07:55:57 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,"5,38,73,77,02,686",18:37.3
91.120.251.4,Public IP,,Wed Jun 12 2024 04:22:08 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"5,38,73,77,02,686",18:37.3
125.22.111.162,Public IP,,Wed Jun 12 2024 04:31:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group Internal IT - Parent",Internal IT Team,"17,21,48,35,60,565",34:40.4
14.142.55.226,Public IP,,Wed Jun 12 2024 05:10:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group Internal IT - Parent",Internal IT Team,"17,21,48,35,60,565",34:40.4
219.65.54.70,Public IP,,Wed Jun 12 2024 05:31:08 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Others,Internal IT Team,308645,16:55.2
20.198.125.92,Public IP,,Wed Jun 12 2024 05:43:10 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
104.211.229.203,Public IP,,Wed Jun 12 2024 06:01:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"2,70,37,68,50,086",56:34.3
14.142.230.225,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Jul 13 2024 21:24:35 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"21,84,03,15,21,09,58,50,000",49:42.8
14.142.230.227,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Jul 13 2024 21:24:14 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"21,84,03,15,21,09,58,50,000",49:42.8
45.249.218.30,Public IP,,Wed Jun 12 2024 06:01:07 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
122.184.60.102,Public IP,,Wed Jun 12 2024 06:10:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.66.97.164,Private IP,,Wed Jun 12 2024 07:09:03 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,560565,16:52.9
123.63.135.17,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Mon Jun 03 2024 14:12:06 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"7,76,73,87,81,845",51:22.4
125.17.118.82,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue May 07 2024 18:12:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"7,76,73,87,81,845",51:22.4
123.63.135.25,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Mon Jun 03 2024 14:15:33 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"7,76,73,87,81,845",51:22.4
125.23.168.30,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue May 07 2024 18:24:34 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"7,76,73,87,81,845",51:22.4
14.140.40.194,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue May 07 2024 17:15:04 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"7,76,73,87,81,845",51:22.4
14.140.128.94,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue May 07 2024 17:20:49 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"7,76,73,87,81,845",51:22.4
203.197.69.66,Public IP,,Tue Jun 04 2024 10:28:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"21,84,03,12,35,217",19:11.5
20.204.29.182,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jul 04 2024 18:46:11 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"CL-Mfg,Enterprise Application Services (IOU)",Internal IT Team,"1,68,35,94,21,15,422",18:17.1
45.114.77.188,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Jun 22 2024 14:45:24 GMT+0530 (India Standard Time),1,443,1,0,1,0,0,TCS Owned Customer managed,anand.bellary@tcs.com,CBO1-Parent,CBO1-Parent,Project Team,2204278,46:34.4
45.114.77.188,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Jun 22 2024 14:45:24 GMT+0530 (India Standard Time),1,443,1,0,1,0,0,TCS Owned Customer managed,anand.bellary@tcs.com,CBO1-Parent,Shared Services Group Internal IT - Parent,Internal IT Team,"22,04,27,88,50,086",31:03.6
45.114.77.189,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jul 04 2024 18:34:02 GMT+0530 (India Standard Time),1,443,3,0,2,0,1,TCS Owned Customer managed,anand.bellary@tcs.com,CBO1-Parent,CBO1-Parent,Project Team,2204278,46:34.4
45.114.77.189,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jul 04 2024 18:34:02 GMT+0530 (India Standard Time),1,443,3,0,2,0,1,TCS Owned Customer managed,anand.bellary@tcs.com,CBO1-Parent,Shared Services Group Internal IT - Parent,Internal IT Team,"22,04,27,88,50,086",31:03.6
45.114.77.163,Public IP,Wed Sep 13 2023 00:00:00 GMT+0530 (India Standard Time),Fri Jan 19 2024 15:12:01 GMT+0530 (India Standard Time),0,0,9,0,2,3,4,TCS Owned Customer managed,Jeganathan.balaji@tcs.com,CBO1-Parent,None,,,
45.114.77.161,Public IP,,Tue Jun 11 2024 18:05:54 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
45.114.77.160,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jun 13 2024 11:43:40 GMT+0530 (India Standard Time),1,443,2,0,2,0,0,TCS Owned Customer managed,Jeganathan.balaji@tcs.com,CBO1-Parent,None,,,
45.114.77.137,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue Jun 25 2024 09:10:16 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Customer managed,prashant.pulekar@tcs.com,NA,"CBO1-Parent,Shared Services Group Internal IT - Parent",Internal IT Team,"11,00,08,08,50,086",31:03.6
45.114.77.137,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue Jun 25 2024 09:10:16 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Customer managed,prashant.pulekar@tcs.com,NA,CBO1-Parent,Project Team,2204278,46:34.4
45.114.77.136,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue Jun 25 2024 07:31:25 GMT+0530 (India Standard Time),1,443,2,0,2,0,0,TCS Owned Customer managed,,NA,"CBO1-Parent,Shared Services Group Internal IT - Parent",Internal IT Team,"11,00,08,08,50,086",31:03.6
45.114.77.136,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue Jun 25 2024 07:31:25 GMT+0530 (India Standard Time),1,443,2,0,2,0,0,TCS Owned Customer managed,,NA,CBO1-Parent,Project Team,2204278,46:34.4
45.114.76.173,Public IP,,Tue Jun 25 2024 09:05:41 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,CBO1-Parent,Project Team,175113,16:51.4
45.114.76.173,Public IP,,Tue Jun 25 2024 09:05:41 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,850086,45:47.2
199.34.22.131,Public IP,,Wed Jun 12 2024 09:35:54 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,850086,09:03.0
199.34.22.149,Public IP,,Wed Jun 12 2024 09:47:46 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
121.242.45.25,Public IP,,Wed Jun 12 2024 09:43:19 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"CBO1-Parent,Shared Services Group Internal IT - Parent",Internal IT Team,"7,32,66,79,23,232",17:04.7
172.21.224.222,Private IP,,Wed Jun 12 2024 09:48:03 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"CBO1-Parent,Others",Internal IT Team,"1,44,35,99,23,232",17:07.6
10.249.240.13,Private IP,,Wed Jun 12 2024 10:30:08 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.52.24.68,Private IP,,Wed Jun 12 2024 10:36:30 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.52.24.69,Private IP,,Wed Jun 12 2024 10:30:17 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
219.65.73.226,Public IP,Wed Sep 13 2023 00:00:00 GMT+0530 (India Standard Time),Wed Jun 12 2024 11:22:12 GMT+0530 (India Standard Time),0,0,1,0,0,0,1,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,IS-Retail Europe-Parent,Internal IT Team,1721483,30:58.3
125.18.25.57,Public IP,Wed Jun 12 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jun 13 2024 11:45:47 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"IS-Energy and Resources UK, EU and ANZ-Parent",Internal IT Team,1721483,51:37.2
121.242.16.91,Public IP,Mon Feb 07 2022 00:00:00 GMT+0530 (India Standard Time),Thu May 16 2024 03:04:12 GMT+0530 (India Standard Time),0,0,38,0,27,9,2,TCS Owned Internalit managed,abhay.pande@tcs.comswati.a@tcs.com,Shared Services Group Internal IT - Parent,None,,,
10.66.98.164,Private IP,,Wed Jun 12 2024 11:45:09 GMT+0530 (India Standard Time),3,"1,61,22,443",0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,560565,16:52.9
91.120.250.11,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Sat Jan 20 2024 19:47:37 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,"5,38,73,77,02,686",18:37.3
121.243.120.22,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Fri Jul 12 2024 14:23:41 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,560",11:38.9
61.246.219.118,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Fri Jul 12 2024 14:23:42 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"1,84,41,91,20,56,560",11:38.9
10.249.235.193,Private IP,,Wed Jun 12 2024 11:34:09 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
80.82.129.188,Public IP,Tue Jun 18 2024 00:00:00 GMT+0530 (India Standard Time),Mon Jun 10 2024 12:31:06 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
208.44.114.226,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jun 06 2024 06:26:24 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Internalit managed,,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
80.82.129.189,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Mon Jun 10 2024 15:58:25 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Internalit managed,,NA,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
208.44.114.227,Public IP,Wed Jul 24 2024 00:00:00 GMT+0530 (India Standard Time),Mon Jun 10 2024 00:59:14 GMT+0530 (India Standard Time),1,443,1,0,0,1,0,TCS Owned Project managed,HCP Internal Grp,Shared Services Group Internal IT - Parent,Shared Services Group Internal IT - Parent,Internal IT Team,690268,13:13.0
10.62.154.4,Private IP,,Wed Jun 12 2024 12:10:16 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.62.152.4,Private IP,,Wed Jun 12 2024 12:10:18 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.62.156.4,Private IP,,Wed Jun 12 2024 12:10:20 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
10.69.32.23,Private IP,,Wed Jun 12 2024 11:12:40 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.34,Private IP,,Wed Jun 12 2024 11:18:51 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.33,Private IP,,Wed Jun 12 2024 12:03:29 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.32,Private IP,,Wed Jun 12 2024 12:12:31 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.31,Private IP,,Mon May 06 2024 00:49:45 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.30,Private IP,,Wed Jun 12 2024 12:15:28 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.26,Private IP,,Sun May 05 2024 14:01:57 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.25,Private IP,,Wed Jun 12 2024 12:49:35 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.24,Private IP,,Wed Jun 12 2024 12:51:38 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.22,Private IP,,Wed Jun 12 2024 12:42:14 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.21,Private IP,,Wed Jun 12 2024 12:42:11 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.20,Private IP,,Wed Jun 12 2024 12:53:32 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
10.69.32.18,Private IP,,Wed Jun 12 2024 13:07:14 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,709356,16:55.3
61.246.205.81,Public IP,,Sat Jul 06 2024 03:28:14 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"21,84,03,18,50,086",28:30.4
14.142.32.154,Public IP,,Sat Jul 06 2024 02:40:12 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"21,84,03,18,50,086",28:30.4
10.248.76.35,Private IP,,Thu May 23 2024 13:22:35 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,850086,45:59.3
203.199.19.5,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Thu Jun 13 2024 11:45:43 GMT+0530 (India Standard Time),1,443,0,0,0,0,0,TCS Owned Internalit managed,sumitkumar.thakur@tcs.com,Shared Services Group Internal IT - Parent,None,,,
14.143.114.235,Public IP,,Fri Jun 21 2024 20:55:15 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"21,84,03,18,50,086",46:18.8
116.50.150.147,Public IP,,Sat Jun 01 2024 03:04:11 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"21,84,03,12,70,37,68,50,000",07:50.6
116.50.150.148,Public IP,,Sat Jun 01 2024 00:49:08 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group Internal IT - Parent,Internal IT Team,"21,84,03,12,70,37,68,50,000",07:50.6
10.251.245.73,Private IP,,Thu Jun 13 2024 02:07:22 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,None,,,
14.143.141.144,Public IP,,Mon Jul 22 2024 23:31:19 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Shared Services Group1.1-Internal IT,Shared Services Group Internal IT - Parent",Internal IT Team,"13,10,37,04,76,491",59:08.3
14.143.141.143,Public IP,,Thu Jun 13 2024 02:10:20 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,"Others,Shared Services Group Internal IT - Parent",Internal IT Team,"23,98,41,69,21,600",30:35.4
219.64.33.250,Public IP,Wed Jul 31 2024 00:00:00 GMT+0530 (India Standard Time),Tue Jun 04 2024 11:34:13 GMT+0530 (India Standard Time),0,0,0,0,0,0,0,,,None,Shared Services Group1.1-Internal IT,Internal IT Team,"13,10,37,04,76,491",31:10.4
